source_id,source_name,country,title,url,price_eur,year,category,size,weight_range,condition,date_listed,date_found
swissgliders_ch,Swissgliders CH – Fundgrube,CH,Verkaufe Niviuk Ikuma 2 24 ( 70 -90 kg,https://swissgliders.ch/de/2026/04/14/verkaufe-niviuk-ikuma-2-24-70-90-kg/,1429.0,2026.0,,24,70-90kg,,2026-04-14,2026-04-28
swissgliders_ch,Swissgliders CH – Fundgrube,CH,AirDesign Soar XS – Farbe: sky,https://swissgliders.ch/de/2026/04/14/airdesign-soar-xs-farbe-sky/,952.0,2026.0,,XS,60-78kg,,2026-04-14,2026-04-28
swissgliders_ch,Swissgliders CH – Fundgrube,CH,Nova Ion 5 Light XS,https://swissgliders.ch/de/2026/03/25/nova-ion-5-light-xs/,952.0,2026.0,,XS,,,2026-03-25,2026-04-28
paraglidingshop_ch,Paraglidingshop CH – Occasionen,CH,Advance Iota DLS 25 Royal Occasion (EN-B 80-100kg),https://paraglidingshop.ch/Advance-Iota-DLS-25-Royal-Occasion-EN-B-80-100kg/SW10406,2667.0,,EN-B,25,80-100kg,,,2026-04-28
paraglidingshop_ch,Paraglidingshop CH – Occasionen,CH,"Advance Pi 3 27 weiss, Ex-Demo",https://paraglidingshop.ch/Advance-Pi-3-27-weiss-Ex-Demo/SW10521,1895.0,,,27,,,,2026-04-28
paraglidingshop_ch,Paraglidingshop CH – Occasionen,CH,Mentor 5 light /S (80kg-100kg),https://paraglidingshop.ch/Mentor-5-light-S-80kg-100kg/SW10333,951.0,,,S,,,,2026-04-28
paraglidingshop_ch,Paraglidingshop CH – Occasionen,CH,Ozone Swift 6 ML Ex-Demo,https://paraglidingshop.ch/Ozone-Swift-6-ML-Ex-Demo/SW10522,2667.0,,ENB,ML,,,,2026-04-28
paraglidingshop_ch,Paraglidingshop CH – Occasionen,CH,Phi Maestro 23,https://paraglidingshop.ch/Phi-Maestro-23/SW10330,952.0,,,23,,,,2026-04-28
paraglidingshop_ch,Paraglidingshop CH – Occasionen,CH,Skywalk Tonic (EN-B 56-80kg / EN-C81-105 kg),https://paraglidingshop.ch/Skywalk-Tonic-EN-B-56-80kg-EN-C81-105-kg/SW10339,951.0,2014.0,EN-B,56,56-80kg,,,2026-04-28
alpstein_ch,Flugschule Alpstein CH – Occasionen,CH,Supair Birdy (EN A),https://www.flugschule-alpstein.ch/occasionen/,3333.0,,EN A,S,65kg–85kg,,,2026-04-28
alpstein_ch,Flugschule Alpstein CH – Occasionen,CH,Airdesign Vivo (EN B),https://www.flugschule-alpstein.ch/occasionen/,,2021.0,EN B,M,85kg–105kg,,,2026-04-28
alpstein_ch,Flugschule Alpstein CH – Occasionen,CH,Airdesign Rise 4 (EN B),https://www.flugschule-alpstein.ch/occasionen/,,,EN B,S,72kg–92kg,,,2026-04-28
alpstein_ch,Flugschule Alpstein CH – Occasionen,CH,BGD Kiss,https://www.flugschule-alpstein.ch/occasionen/,,,,18,50kg–110kg,,,2026-04-28
alpstein_ch,Flugschule Alpstein CH – Occasionen,CH,Gradient Bright 5,https://www.flugschule-alpstein.ch/occasionen/,2333.0,,,24,63kg-80kg,,,2026-04-28
alpstein_ch,Flugschule Alpstein CH – Occasionen,CH,Phi Maestro,https://www.flugschule-alpstein.ch/occasionen/,3190.0,,,M,75kg-95kg,,,2026-04-28
alpstein_ch,Flugschule Alpstein CH – Occasionen,CH,Skyman String,https://www.flugschule-alpstein.ch/occasionen/,,,,,,,,2026-04-28
alpstein_ch,Flugschule Alpstein CH – Occasionen,CH,Doudek Soul,https://www.flugschule-alpstein.ch/occasionen/,,,,M,,,,2026-04-28
flugsport_de,Flugsport DE – Gebrauchtschirme,DE,"Swing Mito-2 RS, alle Größen",https://www.flugsport.de/flugsportladen/gebrauchtschirme.html,,2024.0,A,,,,,2026-04-28
flugsport_de,Flugsport DE – Gebrauchtschirme,DE,Ozone Geo-6 ML,https://www.flugsport.de/flugsportladen/gebrauchtschirme.html,,2020.0,B-G,ML,85-105,,,2026-04-28
flugsport_de,Flugsport DE – Gebrauchtschirme,DE,Swing Serac RS XS,https://www.flugsport.de/flugsportladen/gebrauchtschirme.html,,2023.0,B-G,XS,55-80,,,2026-04-28
flugsport_de,Flugsport DE – Gebrauchtschirme,DE,Swing Nyra RS S,https://www.flugsport.de/flugsportladen/gebrauchtschirme.html,,2025.0,B-G,S,75-95,,,2026-04-28
flugsport_de,Flugsport DE – Gebrauchtschirme,DE,Swing Nyra RS M,https://www.flugsport.de/flugsportladen/gebrauchtschirme.html,,2025.0,B-G,M,85-105,,,2026-04-28
flugsport_de,Flugsport DE – Gebrauchtschirme,DE,Ozone Geo-7,https://www.flugsport.de/flugsportladen/gebrauchtschirme.html,,2024.0,B-G,,Alle Größen,,,2026-04-28
flugsport_de,Flugsport DE – Gebrauchtschirme,DE,Ozone Swift-6,https://www.flugsport.de/flugsportladen/gebrauchtschirme.html,,2024.0,B-R,,Alle Größen,,,2026-04-28
flugsport_de,Flugsport DE – Gebrauchtschirme,DE,Swing Stellar RS  MS,https://www.flugsport.de/flugsportladen/gebrauchtschirme.html,,2025.0,B-R,,80-100,,,2026-04-28
flugsport_de,Flugsport DE – Gebrauchtschirme,DE,Swing Stellar RS L,https://www.flugsport.de/flugsportladen/gebrauchtschirme.html,,2024.0,B-R,L,95 - 120,,,2026-04-28
paragliding_bazar_cz_b,Paragliding Bazar CZ – EN B,CZ,Křídlo EN B GIN safari 105-220kg Listovaný Žádné SIV Nelétáno na písku Nevětveno Tandem Křídlo EN B GIN safari 105-220kg,https://paragliding-bazar.cz/cs/offering/gin-safari-105-220kg-concertinas-no-sivs-no-flying-on-th-6767/,,,EN B,,,Mírně létané (50-100h),,2026-04-28
paragliding_bazar_cz_b,Paragliding Bazar CZ – EN B,CZ,"Křídlo EN B UP Kibo 70-90kg Křídlo EN B UP Kibo 70-90kg 31 661,76 CZK (1 300,00 EUR) EN B Vzletová hmotnost: 70 - 90 Opo",https://paragliding-bazar.cz/cs/offering/up-kibo-70-90kg-6605/,1300.0,2023.0,EN B,,,Jako nové (0-50h),,2026-04-28
paragliding_bazar_cz_b,Paragliding Bazar CZ – EN B,CZ,"Křídlo EN B Skywalk SKYWALK MOJITO / L 105-160kg Křídlo EN B Skywalk SKYWALK MOJITO / L 105-160kg 14 588,76 CZK (599,00",https://paragliding-bazar.cz/cs/offering/skywalk-skywalk-mojito-l-105-160kg-6558/,599.0,2015.0,EN B,,,Jako nové (0-50h),,2026-04-28
paragliding_bazar_cz_a,Paragliding Bazar CZ – EN A,CZ,"Křídlo EN A Advance Alpha 6 28 85-125kg Křídlo EN A Advance Alpha 6 28 85-125kg 26 790,72 CZK (1 100,00 EUR) EN A Veliko",https://paragliding-bazar.cz/cs/offering/advance-alpha-6-28-85-125kg-6683/,1100.0,2020.0,EN A,28,,Létané (100-200h),,2026-04-28
paragliding_bazar_cz_a,Paragliding Bazar CZ – EN A,CZ,"Křídlo EN A Nova Nivo M 80-100kg Listovaný Nové Křídlo EN A Nova Nivo M 80-100kg Listovaný Nové 51 145,91 CZK (2 100,00",https://paragliding-bazar.cz/cs/offering/nova-nivo-m-80-100kg-concertinas-new-6618/,2100.0,2026.0,EN A,M,,Jako nové (0-50h),,2026-04-28
parafly_at,Parafly AT – Gebrauchtmarkt,AT,Skywalk RANGE X-ALPS3 Athlete Version M,https://shop.parafly.at/produkt/skywalk-range-x-alps3-athlete-version-m/,1690.0,,,M,,,,2026-04-28
parafly_at,Parafly AT – Gebrauchtmarkt,AT,AirDesign Vivo in Größe S,https://shop.parafly.at/produkt/airdesign-vivo-in-groesse-s/,1700.0,,,S,,,,2026-04-28
parafly_at,Parafly AT – Gebrauchtmarkt,AT,Advance IOTA DLS 21,https://shop.parafly.at/produkt/advance-iota-dls/,2990.0,,,21,,,,2026-04-28
parafly_at,Parafly AT – Gebrauchtmarkt,AT,NOVA Aonic,https://shop.parafly.at/produkt/nova-aonic/,2700.0,,,,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,ADVANCE Epsilon DLS 24,https://shop.flugschule-hochries.de/ADVANCE-EpsilonDLS-24,2650.0,,,24,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,ADVANCE Epsilon DLS 28,https://shop.flugschule-hochries.de/ADVANCE-Epsilon-DLS-28,2950.0,,,28,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,ADVANCE Impress 4 L,https://shop.flugschule-hochries.de/Advance-Impress-4-L,1300.0,,,L,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,ADVANCE Impress 4 S,https://shop.flugschule-hochries.de/Advance-Impress-4-S,1290.0,,,S,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,ADVANCE Iota DLS 25,https://shop.flugschule-hochries.de/ADVANCE-Iota-DLS-25,2550.0,,,25,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,ADVANCE Iota DLS 25,https://shop.flugschule-hochries.de/ADVANCE-Iota-DLS-25/SW10844,1975.0,,,25,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,ADVANCE Iota DLS 27,https://shop.flugschule-hochries.de/ADVANCE-IotaDLS-27,2750.0,,,27,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,ADVANCE Pi 3.19,https://shop.flugschule-hochries.de/Advance-Pi-3.19,2650.0,,,19,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,ADVANCE Pi 3.23,https://shop.flugschule-hochries.de/Advance-Pi-3-23,2175.0,,,23,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,ADVANCE Pi 3.25,https://shop.flugschule-hochries.de/ADVANCE-Pi-3-25,2290.0,,,25,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,ADVANCE Pi 3.25,https://shop.flugschule-hochries.de/ADVANCE-Pi-3.25/SW10847,2650.0,,,25,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,ADVANCE Pi 3.27,https://shop.flugschule-hochries.de/ADVANCE-Pi-3.27,2350.0,,,27,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,ADVANCE Pi 3.27,https://shop.flugschule-hochries.de/ADVANCE-Pi-3.27/SW10845,2475.0,,,27,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,ADVANCE Sigma DLS 26,https://shop.flugschule-hochries.de/ADVANCE-SigmaDLS-26,3675.0,,,26,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,ADVANCE Success 5 M,https://shop.flugschule-hochries.de/ADVANCE-Success-5-M/SW10858,750.0,,,M,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,AIRDESIGN Livi XS,https://shop.flugschule-hochries.de/AIRDESIGN-Livi-XS,2450.0,,,XS,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,AIRDESIGN Ronin 12,https://shop.flugschule-hochries.de/AIRDESIGN-Ronin-12,1675.0,,,12,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,AIRDESIGN Ronin 14,https://shop.flugschule-hochries.de/AIRDESIGN-Ronin-14/SW10613,1775.0,,,14,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,AIRDESIGN Ronin 16,https://shop.flugschule-hochries.de/AIRDESIGN-Ronin-16,2050.0,,,16,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,AIRDESIGN Ronin 18,https://shop.flugschule-hochries.de/Airdesign-Ronin-18,1875.0,,,18,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,AIRDESIGN Soar S,https://shop.flugschule-hochries.de/AIRDESIGN-Soar-S,1650.0,,,S,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,Airdesign Soar XS,https://shop.flugschule-hochries.de/Airdesign-Soar-XS,1075.0,,,XS,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,AIRDESIGN Susi 4.14,https://shop.flugschule-hochries.de/AIRDESIGN-Susi-4.14,2075.0,,,14,,,,2026-04-28
hochries_de,Flugschule Hochries DE – Gebrauchtmarkt,DE,AIRDESIGN Susi 4.16,https://shop.flugschule-hochries.de/AIRDESIGN-Susi-4.16,2050.0,,,16,,,,2026-04-28
fly_ikarus_ch,Fly Ikarus CH – Occasionen,CH,Advance Omega XA 5 ULS Occasion – 21m,https://fly-ikarus.ch/produkt/advance-omega-xa-5-uls-occasion-21m/,2286.0,,,,,,,2026-04-28
fly_ikarus_ch,Fly Ikarus CH – Occasionen,CH,Nabla Tea 4 Two Occasion Tandem – 42m – Rot,https://fly-ikarus.ch/produkt/nabla-tea-4-two-occasion-tandem-42m-rot/,1810.0,,,,,,,2026-04-28
fly_ikarus_ch,Fly Ikarus CH – Occasionen,CH,Niviuk Hiko P 20m2 Tekno Occasion,https://fly-ikarus.ch/produkt/niviuk-hiko-p-20m2-tekno-occasion/,2848.0,,,,,,,2026-04-28
fly_ikarus_ch,Fly Ikarus CH – Occasionen,CH,Niviuk Hiko P 28m Citrik Occasion,https://fly-ikarus.ch/produkt/niviuk-hiko-p-28m-citrik-occasion/,2714.0,,,,,,,2026-04-28
fly_ikarus_ch,Fly Ikarus CH – Occasionen,CH,Gin Explorer 2 S Occasion,https://fly-ikarus.ch/produkt/gin-explorer-2-s-occasion/,1667.0,,,S,,,,2026-04-28
fly_ikarus_ch,Fly Ikarus CH – Occasionen,CH,Ozone Delta 5 Lime ML Occasion,https://fly-ikarus.ch/produkt/ozone-delta-5-lime-ml-occasion/,2848.0,,,ML,,,,2026-04-28
fly_ikarus_ch,Fly Ikarus CH – Occasionen,CH,Ozone Jomo 2 – L – Occasion Gleitschirm,https://fly-ikarus.ch/produkt/ozone-jomo-2-l-occasion-gleitschirm/,714.0,,,L,,,,2026-04-28
fly_ikarus_ch,Fly Ikarus CH – Occasionen,CH,Phi Sola Ul 14 Occasion,https://fly-ikarus.ch/produkt/phi-sola-ul-14-occasion/,1857.0,,,14,,,,2026-04-28
fly_ikarus_ch,Fly Ikarus CH – Occasionen,CH,Woody Valley Wani Light 2 Occasion,https://fly-ikarus.ch/produkt/woody-valley-wani-light-2-occasion/,467.0,,,,,,,2026-04-28
fly_ikarus_ch,Fly Ikarus CH – Occasionen,CH,Airdesign Loco 16 Demoschirm,https://fly-ikarus.ch/produkt/airdesign-loco-16-demoschirm/,1419.0,,,16,,,,2026-04-28
fly_ikarus_ch,Fly Ikarus CH – Occasionen,CH,Alta S Occasion Schirm,https://fly-ikarus.ch/produkt/alta-s-occasion-schirm/,2752.0,,,S,,,,2026-04-28
fly_ikarus_ch,Fly Ikarus CH – Occasionen,CH,Alta XS Occasion Schirm,https://fly-ikarus.ch/produkt/alta-xs-occasion-schirm/,2762.0,,,XS,,,,2026-04-28
fly_ikarus_ch,Fly Ikarus CH – Occasionen,CH,Calypso 2 M Occasion Schirm,https://fly-ikarus.ch/produkt/calypso-2-m-occasion-schirm/,3038.0,,,M,,,,2026-04-28
fly_ikarus_ch,Fly Ikarus CH – Occasionen,CH,Calypso 2 XS Occasion Schirm,https://fly-ikarus.ch/produkt/calypso-2-xs-occasion-schirm/,3324.0,,,XS,,,,2026-04-28
fly_ikarus_ch,Fly Ikarus CH – Occasionen,CH,Elise XS Occasion Schirm,https://fly-ikarus.ch/produkt/elise-xs-occasion-schirm/,2848.0,,,XS,,,,2026-04-28
fly_ikarus_ch,Fly Ikarus CH – Occasionen,CH,Gin Fuse 3 – 41m Occasion Tandem,https://fly-ikarus.ch/produkt/fuse-3-41m-occasion-tandem/,2000.0,,,,,,,2026-04-28
fly_ikarus_ch,Fly Ikarus CH – Occasionen,CH,Geo 7 MS Occasion Schirm,https://fly-ikarus.ch/produkt/geo-7-ms-occasion-schirm/,2810.0,,,,,,,2026-04-28
abc_paragliding_cz,ABC Paragliding CZ – Bazar,CZ,"Gradient - Bright 5 (2014, vel. 28)",https://www.abcparagliding.cz/bazar/13-prodam/,1680.0,2014.0,EN-A,28,,,,2026-04-28
abc_paragliding_cz,ABC Paragliding CZ – Bazar,CZ,"Gradient - Bright 5 (2014, vel. 24)",https://www.abcparagliding.cz/bazar/13-prodam/,1450.0,2014.0,EN-A,24,,,,2026-04-28
abc_paragliding_cz,ABC Paragliding CZ – Bazar,CZ,"Gradient - Impuls 4 (2013, vel. 24)",https://www.abcparagliding.cz/bazar/13-prodam/,1100.0,2013.0,EN-A,24,,,,2026-04-28
abc_paragliding_cz,ABC Paragliding CZ – Bazar,CZ,"Gradient - Impuls 2 (2009, vel. 28)",https://www.abcparagliding.cz/bazar/13-prodam/,980.0,2009.0,EN-A,28,,,,2026-04-28
abc_paragliding_cz,ABC Paragliding CZ – Bazar,CZ,"Gradiuent - Impuls 4 (2011, vel. 26)",https://www.abcparagliding.cz/bazar/13-prodam/,960.0,2011.0,EN-A,26,,,,2026-04-28
abc_paragliding_cz,ABC Paragliding CZ – Bazar,CZ,"Gradient - Orbit 3 (2009, vel. 28)",https://www.abcparagliding.cz/bazar/13-prodam/,990.0,2009.0,EN-B,28,,,,2026-04-28
abc_paragliding_cz,ABC Paragliding CZ – Bazar,CZ,"Gradiuent - Impuls 4 (2012, vel. 28)",https://www.abcparagliding.cz/bazar/13-prodam/,990.0,2012.0,EN-A,28,,,,2026-04-28
abc_paragliding_cz,ABC Paragliding CZ – Bazar,CZ,"Gradient - Impuls 2 (2009, vel. 30)",https://www.abcparagliding.cz/bazar/13-prodam/,960.0,2009.0,EN-A,30,,,,2026-04-28
abc_paragliding_cz,ABC Paragliding CZ – Bazar,CZ,"Gradient - Impuls 2 (2010, vel. 24)",https://www.abcparagliding.cz/bazar/13-prodam/,780.0,2010.0,EN-A,24,,,,2026-04-28
abc_paragliding_cz,ABC Paragliding CZ – Bazar,CZ,"Gradient - Aspen 5 (2104, vel. 24)",https://www.abcparagliding.cz/bazar/13-prodam/,1680.0,,EN-C,24,,,,2026-04-28
abc_paragliding_cz,ABC Paragliding CZ – Bazar,CZ,"Gadient - Stream 2 (2011, vel. 26)",https://www.abcparagliding.cz/bazar/13-prodam/,1090.0,2011.0,EN-C,26,,,,2026-04-28
airsport_cz,Air-Sport CZ – Bazar,CZ,BRIGHT5 30,https://www.air-sport.cz/index.php?id_product=325&rewrite=golden-5-22&controller=product&id_lang=2,840.0,,,30,,,,2026-04-28
paragliding_bazar_cz_b,Paragliding Bazar CZ – EN B,CZ,Křídlo EN B Ozone Rush 3 22 85-105kg Žádné SIV Nelétáno na písku Nevětveno Nekoupáno Křídlo EN B Ozone Rush 3 22 85-105k,https://paragliding-bazar.cz/cs/offering/ozone-rush-3-22-85-105kg-no-sivs-no-flying-on-the-sand-n-6797/,300.0,2013.0,EN B,22,,Jako nové (0-50h),,2026-05-03
paragliding_bazar_cz_b,Paragliding Bazar CZ – EN B,CZ,"Křídlo EN B AXIS Comet 3 M Křídlo EN B AXIS Comet 3 M 24 359,94 CZK (1 000,00 EUR) EN B Velikost: M Opotřebení: Jako nov",https://paragliding-bazar.cz/cs/offering/axis-comet-3-m-6785/,1000.0,2020.0,EN B,M,,Jako nové (0-50h),,2026-05-03
paragliding_bazar_cz_b,Paragliding Bazar CZ – EN B,CZ,Křídlo EN B Gradient Nevada 2 26 Listovaný Nelétáno na písku Nevětveno Nekoupáno S batohem Křídlo EN B Gradient Nevada 2,https://paragliding-bazar.cz/cs/offering/gradient-nevada-2-26-concertinas-no-flying-on-the-sand-n-6782/,,2020.0,EN B,26,,Mírně létané (50-100h),,2026-05-03
paragliding_bazar_cz_b,Paragliding Bazar CZ – EN B,CZ,"Křídlo EN B UP Kibo 70-90kg Křídlo EN B UP Kibo 70-90kg 31 667,93 CZK (1 300,00 EUR) EN B Vzletová hmotnost: 70 - 90 Opo",https://paragliding-bazar.cz/cs/offering/up-kibo-70-90kg-6605/,1300.0,2023.0,EN B,,,Jako nové (0-50h),,2026-05-03
paragliding_bazar_cz_b,Paragliding Bazar CZ – EN B,CZ,"Křídlo EN B Skywalk SKYWALK MOJITO / L 105-160kg Křídlo EN B Skywalk SKYWALK MOJITO / L 105-160kg 14 591,61 CZK (599,00",https://paragliding-bazar.cz/cs/offering/skywalk-skywalk-mojito-l-105-160kg-6558/,599.0,2015.0,EN B,,,Jako nové (0-50h),,2026-05-03
paragliding_bazar_cz_a,Paragliding Bazar CZ – EN A,CZ,Křídlo EN A UP Rimo SM 70-95kg Listovaný Nelétáno na písku Nevětveno Nekoupáno TK čerstvá Křídlo EN A UP Rimo SM 70-95kg,https://paragliding-bazar.cz/cs/offering/up-rimo-sm-70-95kg-concertinas-no-flying-on-the-sand-no--6809/,,2022.0,EN A,SM,,Jako nové (0-50h),,2026-05-03
paragliding_bazar_cz_a,Paragliding Bazar CZ – EN A,CZ,Křídlo EN A MAC Lucky 4 28 85-110kg Listovaný Žádné SIV Nelétáno na písku Nevětveno Nekoupáno TK čerstvá Křídlo EN A MAC,https://paragliding-bazar.cz/cs/offering/mac-lucky-4-28-85-110kg-concertinas-no-sivs-no-flying-on-6808/,,2004.0,EN A,28,,Mírně létané (50-100h),,2026-05-03
paragliding_bazar_cz_a,Paragliding Bazar CZ – EN A,CZ,Křídlo EN A MAC Lucky 4 28 85-110kg Žádné SIV Nevětveno Nekoupáno Drobné opravy TK čerstvá TK platná Křídlo EN A MAC Luc,https://paragliding-bazar.cz/cs/offering/mac-lucky-4-28-85-110kg-no-sivs-no-trees-no-water-small--6806/,1300.0,2023.0,EN A,28,,Jako nové (0-50h),,2026-05-03
paragliding_bazar_cz_a,Paragliding Bazar CZ – EN A,CZ,Křídlo EN A SKY Paragliders ANAKIS 3 XL 95-130kg Žádné SIV Nelétáno na písku Nevětveno Nekoupáno TK platná Křídlo EN A S,https://paragliding-bazar.cz/cs/offering/sky-paragliders-anakis-3-xl-95-130kg-no-sivs-no-flying-o-6796/,,2019.0,EN A,,,Létané (100-200h),,2026-05-03
paragliding_bazar_cz_a,Paragliding Bazar CZ – EN A,CZ,"Křídlo EN A Skyman The Rock 2 29,5 105-130kg Listovaný Odlehčeno Nové Žádné SIV Nelétáno na písku Nevětveno Křídlo EN A",https://paragliding-bazar.cz/cs/offering/skyman-the-rock-2-295-105-130kg-concertinas-lightened-ne-6792/,,2025.0,EN A,29,,Jako nové (0-50h),,2026-05-03
paragliding_bazar_cz_a,Paragliding Bazar CZ – EN A,CZ,Křídlo EN A UP MANA 27 80-125kg Odlehčeno TK čerstvá TK platná Křídlo EN A UP MANA 27 80-125kg Odlehčeno TK čerstvá TK p,https://paragliding-bazar.cz/cs/offering/up-mana-27-80-125kg-lightened-tc-fresh-tc-valid-6789/,,2020.0,EN A,27,,Létané (100-200h),,2026-05-03
paragliding_bazar_cz_a,Paragliding Bazar CZ – EN A,CZ,"Křídlo EN A Advance Alpha 6 28 85-125kg Křídlo EN A Advance Alpha 6 28 85-125kg 26 795,94 CZK (1 100,00 EUR) EN A Veliko",https://paragliding-bazar.cz/cs/offering/advance-alpha-6-28-85-125kg-6774/,1100.0,2020.0,EN A,28,,Létané (100-200h),,2026-05-03
paragliding_bazar_cz_a,Paragliding Bazar CZ – EN A,CZ,Křídlo EN A BGD Magic M 75-95kg Žádné SIV Nelétáno na písku TK čerstvá S batohem Křídlo EN A BGD Magic M 75-95kg Žádné S,https://paragliding-bazar.cz/cs/offering/bgd-magic-m-75-95kg-no-sivs-no-flying-on-the-sand-tc-fre-6772/,,2022.0,EN A,M,,Létané (100-200h),,2026-05-03
paragliding_bazar_cz_a,Paragliding Bazar CZ – EN A,CZ,"Křídlo EN A Nova Nivo M 80-100kg Listovaný Nové Křídlo EN A Nova Nivo M 80-100kg Listovaný Nové 51 155,88 CZK (2 100,00",https://paragliding-bazar.cz/cs/offering/nova-nivo-m-80-100kg-concertinas-new-6618/,2100.0,2026.0,EN A,M,,Jako nové (0-50h),,2026-05-03
fly_ikarus_ch,Fly Ikarus CH – Occasionen,CH,Gin GTO 3 – Grösse M – Grau – Occasionschirm,https://fly-ikarus.ch/produkt/gin-gto-3-groesse-m-grau-occasionschirm/,2371.0,,,M,,,,2026-05-03
fly_ikarus_ch,Fly Ikarus CH – Occasionen,CH,Niviuk Kode P – 18m – Citrik – Occasion,https://fly-ikarus.ch/produkt/niviuk-kode-p-18m-citrik-occasion/,1762.0,,,,,,,2026-05-03
